ts,real,fake
2013-11-01 00:00:00,0.010845599212293713,0.029812812049289938
2013-11-01 00:10:00,0.01085757993018216,0.013963501585742675
2013-11-01 00:20:00,0.0105773040824989,0.014027441571003574
2013-11-01 00:30:00,0.009157352737612846,0.016561533687450267
2013-11-01 00:40:00,0.008329936288739534,0.01103824989295943
2013-11-01 00:50:00,0.008791184972832988,0.01000552392618404
2013-11-01 01:00:00,0.01242361560574411,0.04604784079703483
2013-11-01 01:10:00,0.009786036995815003,0.0474016800509091
2013-11-01 01:20:00,0.0080871418760757,0.04251726694238142
2013-11-01 01:30:00,0.008705632961009853,0.042208416101911166
2013-11-01 01:40:00,0.009492666821950591,0.041509164643392306
2013-11-01 01:50:00,0.008412295174248267,0.04712431464016978
2013-11-01 02:00:00,0.011583436048569809,0.043350145170401796
2013-11-01 02:10:00,0.007848217403148415,0.042621383392167485
2013-11-01 02:20:00,0.0085794946383076,0.033509999974309604
2013-11-01 02:30:00,0.00850448875388779,0.04169884830955774
2013-11-01 02:40:00,0.008733190107971776,0.04466806458616672
2013-11-01 02:50:00,0.008474259387098294,0.040529264144166896
2013-11-01 03:00:00,0.018803445807118402,0.047863889539096045
2013-11-01 03:10:00,0.00983042707993619,0.03816048265878758
2013-11-01 03:20:00,0.0096136164166894,0.03238714345964804
2013-11-01 03:30:00,0.007045635067426301,0.03838242050703614
2013-11-01 03:40:00,0.008840148960223749,0.0340241017413789
2013-11-01 03:50:00,0.0077211629744993815,0.03438864473020123
2013-11-01 04:00:00,0.00911529889210096,0.026469059737089462
2013-11-01 04:10:00,0.008989331929059409,0.02200642329673823
2013-11-01 04:20:00,0.0080086476006149,0.019342687865891876
2013-11-01 04:30:00,0.007340824297077094,0.021997854630265334
2013-11-01 04:40:00,0.007852326139741489,0.021773700465477632
2013-11-01 04:50:00,0.007821071790734149,0.01587537980800614
2013-11-01 05:00:00,0.011007763959214618,0.040743705972408846
2013-11-01 05:10:00,0.009435303544454527,0.028719736389554468
2013-11-01 05:20:00,0.0077213307914226,0.02647008354166088
2013-11-01 05:30:00,0.00924255038140086,0.027361702218050725
2013-11-01 05:40:00,0.00963205264958495,0.025709652666225147
2013-11-01 05:50:00,0.008632355420577295,0.025752486473368044
2013-11-01 06:00:00,0.009482651379730594,0.020787865923772412
2013-11-01 06:10:00,0.009489553361263043,0.021230386463388765
2013-11-01 06:20:00,0.0081062296472927,0.020047622164548702
2013-11-01 06:30:00,0.006432677153008689,0.019020049056985743
2013-11-01 06:40:00,0.009753430626956845,0.017698672571080168
2013-11-01 06:50:00,0.008269504178101534,0.017874932107380673
2013-11-01 07:00:00,0.009761192505881996,0.05846533279649812
2013-11-01 07:10:00,0.008777493893737427,0.0615843604117344
2013-11-01 07:20:00,0.0082838220095968,0.04438426008444124
2013-11-01 07:30:00,0.008247289258473029,0.043006380652351475
2013-11-01 07:40:00,0.009547116395587285,0.03940770785618731
2013-11-01 07:50:00,0.007507767006579898,0.038798915978060414
2013-11-01 08:00:00,0.007988176304008103,0.04204745293392149
2013-11-01 08:10:00,0.00811114779575626,0.04350392850010118
2013-11-01 08:20:00,0.0076276972326386,0.044226751585660126
2013-11-01 08:30:00,0.008182277806755789,0.046843772781886894
2013-11-01 08:40:00,0.007937037607813544,0.04423368237499804
2013-11-01 08:50:00,0.008071530557794797,0.04481516446600596
2013-11-01 09:00:00,0.008747078300916424,0.0485693626537982
2013-11-01 09:10:00,0.008922718187528326,0.06442961796838836
2013-11-01 09:20:00,0.0079556162724486,0.042112548113088295
2013-11-01 09:30:00,0.008624649397079432,0.047996749127339644
2013-11-01 09:40:00,0.009161368761519954,0.05791421909831292
2013-11-01 09:50:00,0.008283687518256816,0.04463630707692353
2013-11-01 10:00:00,0.009038721512009667,0.04855718775158462
2013-11-01 10:10:00,0.00879969172753935,0.04872628919144149
2013-11-01 10:20:00,0.0088908844246639,0.0442441549917062
2013-11-01 10:30:00,0.008660572885643321,0.05182381691154329
2013-11-01 10:40:00,0.009834930867520238,0.050978257610560386
2013-11-01 10:50:00,0.010187527924089347,0.04469049680827179
2013-11-01 11:00:00,0.009839326603118407,0.1547796395881793
2013-11-01 11:10:00,0.009541473469873806,0.09974276808265402
2013-11-01 11:20:00,0.0107740885277748,0.12531913715378523
2013-11-01 11:30:00,0.009636149950681468,0.07479081649341161
2013-11-01 11:40:00,0.01049399107009149,0.1564636616222974
2013-11-01 11:50:00,0.008839388294346946,0.6598292419451095
2013-11-01 12:00:00,0.009864008179424512,0.013495878005045932
2013-11-01 12:10:00,0.014133236898210073,0.01396782311962439
2013-11-01 12:20:00,0.0149536269583329,0.01401599804431828
2013-11-01 12:30:00,0.012226816734501248,0.015221631387135167
2013-11-01 12:40:00,0.013512191693195664,0.01390416360362766
2013-11-01 12:50:00,0.012823004210692372,0.012937068993538078
2013-11-01 13:00:00,0.01611864924904962,0.0407767215364596
2013-11-01 13:10:00,0.012609676832447427,0.028032325597458867
2013-11-01 13:20:00,0.0094276451966878,0.027609747650542533
2013-11-01 13:30:00,0.010748606670844204,0.027700190784698174
2013-11-01 13:40:00,0.012320587229438977,0.02361105058135639
2013-11-01 13:50:00,0.010452095559048481,0.028597085944206433
2013-11-01 14:00:00,0.011166802987361002,0.03042365272945548
2013-11-01 14:10:00,0.009720683027590361,0.03291753033170846
2013-11-01 14:20:00,0.0117056027367185,0.035207773631828136
2013-11-01 14:30:00,0.011233447403758808,0.027836752417427328
2013-11-01 14:40:00,0.011394576256861537,0.025639200522722942
2013-11-01 14:50:00,0.011417277755085237,0.02279724080203166
2013-11-01 15:00:00,0.01069605540801425,0.0291974497812851
2013-11-01 15:10:00,0.01019386923608209,0.02836264662650206
2013-11-01 15:20:00,0.0100371835760435,0.028402462228174375
2013-11-01 15:30:00,0.008988930830735315,0.030331247828754043
2013-11-01 15:40:00,0.011358215170978021,0.03113012217141759
2013-11-01 15:50:00,0.008201364699359826,0.035007254098930025
2013-11-01 16:00:00,0.011993601328812012,0.056951361047959705
2013-11-01 16:10:00,0.01278516220713715,0.04228341199096852
2013-11-01 16:20:00,0.0102522948926814,0.035870909631223136
2013-11-01 16:30:00,0.010395052468332137,0.03757152425848409
2013-11-01 16:40:00,0.010939384043904413,0.0389661572971801
2013-11-01 16:50:00,0.0096025984348405,0.03598759600428346
2013-11-01 17:00:00,0.011599323981554934,0.030111585885078857
2013-11-01 17:10:00,0.010788533883956765,0.025277222946535137
2013-11-01 17:20:00,0.009751187622445,0.03909445066067663
2013-11-01 17:30:00,0.010384357739929276,0.041981645227505936
2013-11-01 17:40:00,0.013150735211216003,0.03305012990504825
2013-11-01 17:50:00,0.009138141331341153,0.033872167986129104
2013-11-01 18:00:00,0.01082816821159042,0.03339899037445248
2013-11-01 18:10:00,0.010362923136522961,0.024298767393448654
2013-11-01 18:20:00,0.0104797924302568,0.020672770028524926
2013-11-01 18:30:00,0.008504269857877483,0.024374749443979212
2013-11-01 18:40:00,0.010443928746837739,0.017425357980159897
2013-11-01 18:50:00,0.00925223414677781,0.0234534343698683
2013-11-01 19:00:00,0.0173485813684429,0.0242202458595112
2013-11-01 19:10:00,0.01022270862267331,0.023292043418044583
2013-11-01 19:20:00,0.0088068347483268,0.018808580485251747
